Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1.0,11.224967,2.0,404.0677,42.0,2987.1858,0.043963157,0.06475625,12.138185,0.0,Dec,2,2,8,1,Returning_Visitor,False,False
3.0,134.60254,0.0,0.0,13.0,403.09198,0.0,0.050823685,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,17.0,329.30948,0.028049167,0.065007396,0.0,0.8,May,3,2,7,4,Returning_Visitor,False,False
3.0,26.968712,1.0,20.864367,40.38229,1528.8813,0.0034634476,0.017431984,6.7486005,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
4.0,147.25432,0.0,0.0,10.0,713.8341,0.0,0.008277991,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,49.386646,0.1851852,0.14938776,0.0,0.0,Oct,1,1,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,True,False
15.719607,344.9934,0.0,6.06769,36.07866,627.4593,0.0,0.003860275,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
7.0,159.04669,1.0,50.0032,80.81234,3298.4812,0.004842638,0.019158356,6.083964,0.0,Nov,3,2,7,2,Returning_Visitor,False,True
3.0,33.283226,4.0,191.90549,89.485825,4402.3384,0.0,0.03227636,4.409,0.0,Nov,2,2,1,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,20.0,1357.8606,0.0,0.010683666,0.0,0.0,Mar,2,4,2,2,New_Visitor,True,False
7.0,113.427414,0.0,0.0,12.0,78.16972,0.0,0.0029020947,0.0,0.0,Sep,2,4,3,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,33.0,1257.7098,0.0,0.007980975,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,1615.7838,0.019222643,0.04,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
2.0,26.407284,2.0,26.290152,16.837097,724.3647,0.0075480114,0.03243177,19.278744,0.0,Nov,2,5,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,77.91838,1919.2826,0.0017563401,0.020502355,0.0,0.0,Nov,4,1,3,10,Returning_Visitor,True,False
5.0,140.2655,2.0,123.68214,17.0,1376.1235,0.0,0.024734644,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
5.0,126.267494,0.0,0.0,65.88315,1880.8247,0.0024455702,0.00952381,70.17551,0.0,Oct,1,1,4,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,204.1227,0.0,0.013039393,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
11.0,289.96164,2.0,53.437065,73.86844,2084.2756,0.0063053975,0.011860398,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,31.80931,0.06743713,0.074560404,0.0,0.6,May,1,1,1,2,Returning_Visitor,False,False
2.0,10.1065445,0.0,0.0,63.296642,1332.2157,0.0017571846,0.022638902,0.0,1.0,May,2,10,7,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,46.09464,726.3156,0.008591007,0.025,0.0,0.0,Jul,3,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,832.53015,0.0,0.019856185,0.0,0.0,Feb,1,8,7,3,Returning_Visitor,False,False
1.0,6.190398,0.0,0.0,16.0,441.02094,0.014872137,0.046283532,18.045233,0.0,Nov,2,2,4,3,Returning_Visitor,True,True
1.0,69.80226,0.0,0.0,6.0,150.5616,0.0,0.05,0.0,0.0,Nov,1,1,3,3,New_Visitor,True,False
1.0,0.0,0.0,0.0,9.0,157.62212,0.0,0.032725334,0.0,0.0,Nov,1,1,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,196.4184,0.015867155,0.031293154,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
4.0,62.06867,0.0,0.0,8.0,321.65967,0.0,0.007915446,0.0,0.0,Mar,2,5,4,1,Returning_Visitor,True,False
4.0,123.478165,0.0,0.0,25.0,605.0289,0.0,0.0066390233,0.0,0.0,Dec,1,1,1,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,348.44708,0.1,0.13272971,0.0,0.0,Mar,3,2,3,13,Returning_Visitor,False,False
6.0,87.103546,1.0,0.0,52.468178,1538.4254,0.0109882,0.022897484,10.0189495,0.0,May,3,2,3,4,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,4.0,159.46149,0.0,0.056885954,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
0.0,0.0,3.0,0.0,15.0,990.1493,0.03333333,0.051634826,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.1712465,72.426895,0.0,0.02005477,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,829.7398,0.035876922,0.05,0.0,0.0,Nov,3,2,6,1,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,12.0,400.4028,0.0,0.0106656235,0.0,0.0,Oct,1,1,1,2,New_Visitor,False,False
8.0,378.61356,18.569042,978.21533,47.26864,1900.9016,0.0,0.016666668,0.0,0.0,Nov,3,2,3,4,Returning_Visitor,False,False
4.0,141.3809,0.0,0.0,8.0,548.68604,0.0,0.012599199,44.002796,0.0,Oct,3,2,8,8,New_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,59.769665,0.0,0.032815043,0.0,0.0,May,2,2,3,2,New_Visitor,True,False
0.0,0.0,3.0,0.0,24.0,1710.4456,0.0,0.009688883,0.0,0.0,Mar,3,3,1,2,Returning_Visitor,False,False
7.0,199.03285,3.0,222.78267,34.0,795.5709,0.0031911987,0.015292133,0.0,0.0,Nov,3,2,3,1,Returning_Visitor,False,False
1.0,16.55595,0.0,0.0,27.0,1740.5533,0.007692308,0.02392793,6.8375998,0.0,Dec,1,1,3,10,Returning_Visitor,False,False
13.477017,246.7799,2.0,154.66669,128.73546,4851.86,0.0,0.0076311016,6.1113596,0.0,Dec,2,2,4,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,8.2253,264.32407,0.0,0.03802924,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,1966.8074,0.017510008,0.031598907,0.0,0.0,Sep,2,2,3,2,Returning_Visitor,False,True
3.0,165.96846,3.0,1626.4814,19.0,920.42444,0.0133593725,0.029582145,51.353024,0.0,May,1,1,3,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,134.30719,0.023563417,0.04,21.427956,0.0,Oct,1,1,3,1,New_Visitor,False,True
2.0,48.786976,0.0,0.0,6.0,181.31413,0.0,0.007367405,29.261383,0.0,Mar,3,2,3,11,Returning_Visitor,False,True
2.411108,147.33566,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,May,3,3,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,716.9802,0.043456264,0.1056113,0.0,0.0,May,4,1,1,3,Returning_Visitor,False,False
2.0,84.57866,0.0,0.0,19.27211,826.22974,0.0,0.009982929,18.232025,0.0,Nov,1,1,4,2,New_Visitor,True,True
0.0,0.0,0.0,0.0,66.20535,1819.1667,0.01342896,0.029413508,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,419.0481,0.05259344,0.1,0.0,0.7208159,May,2,10,4,3,Returning_Visitor,False,False
2.0,88.988686,0.0,0.0,18.58667,1324.7109,0.0,0.010512738,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,18.227444,452.82605,0.004550012,0.021598347,23.846798,0.0,May,2,2,3,6,Returning_Visitor,True,True
5.0,328.343,0.0,0.0,2.0,48.0796,0.0,0.016966805,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,167.51071,0.0,0.028571429,0.0,0.0,May,2,2,8,13,Returning_Visitor,False,False
8.0,311.817,0.0,0.0,20.0,598.8518,0.011408612,0.014285714,15.33042,0.0,Oct,3,2,5,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,35.59981,0.04,0.1,0.0,0.0,May,4,1,4,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13.0,567.5532,0.0,0.02,0.0,0.4,Feb,2,4,9,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,98.43448,0.024804778,0.045302447,0.0,0.0,Aug,2,5,6,3,New_Visitor,False,False
2.0,141.12758,0.0,0.0,18.0,352.16705,0.013244383,0.029696835,0.0,0.0,Jul,1,1,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,29.0,619.6725,0.019999135,0.02995965,0.0,0.0,Dec,3,2,4,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1263.3037,0.0,0.028103182,11.660036,0.0,Nov,1,1,3,10,Returning_Visitor,False,False
1.0,23.02397,0.0,0.0,16.0,308.56244,0.0,0.0038084935,96.62925,0.0,Dec,2,2,3,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.279899,234.8602,0.04,0.1,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.712685,566.84125,0.0,0.00550048,0.0,0.0,May,1,2,8,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,191.14154,0.0,0.01884394,0.0,0.0,Feb,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,41.2906,0.0,0.06701373,0.0,0.0,Jul,2,10,2,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,54.088673,2190.8552,0.01156154,0.05,0.0,1.0,May,2,6,3,4,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.6,May,2,2,5,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,1.0,May,3,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,15.285588,1326.6772,0.0,0.02794816,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
2.0,179.03261,0.0,0.0,51.953278,905.2349,0.011111111,0.022653347,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
5.0639787,89.169075,0.0,0.0,16.0,186.20949,0.018559426,0.058620997,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,False
4.0,171.5631,0.0,0.0,3.0,60.204475,0.0,0.025384221,0.0,0.0,Oct,1,1,1,20,New_Visitor,False,False
3.0,151.66563,0.0,0.0,29.0,2237.795,0.0,0.025187159,0.0,0.0,May,4,1,4,6,Returning_Visitor,False,False
6.0,174.85948,0.0,0.0,25.0,336.68283,0.0,0.014285714,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
1.0,26.183855,0.0,0.0,13.0,840.0457,0.019089723,0.062792346,0.0,0.0,Dec,1,2,1,3,Returning_Visitor,False,False
2.0,140.18672,0.0,0.0,12.0,382.63318,0.011968211,0.03207758,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,184.17451,0.055323772,0.1,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,319.00198,0.0,0.04444291,0.0,0.0,May,2,2,4,2,Returning_Visitor,True,False
3.0,52.084606,0.0,0.0,15.0,798.0556,0.0,0.006560874,22.921993,0.0,Nov,2,5,1,2,New_Visitor,True,True
0.0,0.0,0.0,0.0,8.0,117.38802,0.0,0.05715827,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,27.0,846.52686,0.0,0.008170535,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,1950.7108,0.051094543,0.06666667,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,False
5.0,141.46304,1.0,0.0,61.255592,2430.7285,0.028571429,0.040216666,0.0,0.6,May,1,2,1,3,Returning_Visitor,False,False
1.0,0.0,2.0,79.79022,46.0,4299.9556,0.03333333,0.05981233,0.0,0.0,Oct,3,2,2,13,Returning_Visitor,False,False
3.0,140.83699,0.0,0.0,12.0,666.4554,0.0,0.013673591,0.0,0.6,May,1,1,1,1,Returning_Visitor,False,False
1.0,7.593849,1.0,148.67023,62.050167,1959.102,0.0,0.010529382,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
13.896328,251.55492,3.0,1067.1327,81.72503,6475.4927,0.0076796575,0.031622767,0.0,0.4,May,2,2,8,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,559.1608,0.013829419,0.05,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,155.68079,0.0,0.06666667,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,33.07789,1268.7904,0.0,0.0150983995,51.904255,0.0,Aug,2,4,1,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,252.64793,0.0,0.05,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,61.536625,0.06636514,0.08572652,0.0,0.0,Nov,3,2,7,2,Returning_Visitor,False,False
12.0,141.4302,2.0,284.27454,101.55134,3484.0544,0.007998084,0.014223592,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
2.0,30.725695,2.0,0.0,51.651394,803.325,0.0074171103,0.030240921,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,29.584927,0.0,0.1,0.0,0.8,May,1,1,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,276.70486,0.0,0.039249953,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,False
1.0,34.64466,0.0,0.0,10.0,409.98758,0.0,0.018181818,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,True,False
10.149865,407.01178,0.0,0.0,78.83994,1974.6344,0.0035966814,0.01533863,0.0,0.0,Nov,1,6,9,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,10.030302,0.1047081,0.15,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
6.0,118.21803,0.0,0.0,11.0,171.47542,0.0,0.009433143,0.0,0.0,Sep,1,1,6,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,45.588955,0.07638321,0.15,0.0,0.6,May,1,1,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,189.34045,0.0,0.07805936,0.0,0.0,Oct,2,2,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,21.175957,0.06445199,0.1,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,32.0,729.56573,0.013302684,0.021342123,0.0,0.0,May,2,10,3,3,Returning_Visitor,False,False
9.150542,131.39865,4.47643,118.260345,20.0,636.4966,0.0,0.010870518,0.0,0.0,Dec,2,5,3,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,818.1084,0.0,0.0048611187,0.0,0.0,Nov,1,2,1,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,35.826046,1286.0217,0.0,0.005522305,12.765107,0.0,Mar,1,1,4,2,Returning_Visitor,False,False
5.0,174.51868,0.0,0.0,86.97861,3239.6746,0.0012888903,0.014855445,25.132137,0.0,Nov,1,1,3,2,Returning_Visitor,False,True
4.0,67.51399,1.0,85.857796,48.0,2364.3472,0.007692308,0.027378205,17.591686,0.0,Nov,2,2,2,13,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,35.0,1507.0406,0.028027691,0.0627985,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,87.219864,2997.7698,0.009724474,0.018847674,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
4.0,129.58076,1.0,11.876409,96.10104,3784.3716,0.0057960055,0.02208269,14.977221,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,405.8097,0.034494974,0.075,0.0,0.0,Jul,1,1,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,38.0,1003.3608,0.0,0.007763563,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2.0,41.72171,0.0,0.0,14.0,458.03604,0.0,0.0021187935,0.0,0.0,Dec,2,2,7,10,Returning_Visitor,False,False
5.0,320.3464,2.0,121.93656,149.47427,4588.7153,0.0,0.0133845555,4.9641404,0.0,Nov,2,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,9.295109,89.45945,0.04243879,0.089799516,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,58.14118,0.0,0.071970426,0.0,0.20713107,May,2,2,2,1,Returning_Visitor,False,False
13.0,341.53778,2.0,271.47705,218.23041,3713.0356,0.0046902825,0.007911025,6.8066115,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,687.82086,0.011111111,0.03752247,0.0,0.0,Nov,3,2,4,8,Returning_Visitor,False,False
3.0,42.96402,0.0,0.0,26.0,865.47314,0.0,0.011169109,0.0,0.0,Nov,1,5,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,51.55872,0.026859894,0.05188604,0.0,0.0,Sep,3,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,63.846806,0.093224436,0.11466013,0.0,0.0,Mar,1,2,6,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,19.0,549.70966,0.0,0.04,0.0,0.0,Nov,2,1,1,2,Returning_Visitor,False,False
7.0,189.58215,1.0,66.307205,32.0,951.5783,0.0010377521,0.0076151723,10.146902,0.0,Mar,3,2,1,10,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.6,Feb,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.0,786.4672,0.010526316,0.0146226445,0.0,0.0,May,2,2,2,1,Returning_Visitor,False,False
5.0,520.78235,0.0,0.0,32.633526,768.98206,0.013187919,0.034689452,0.0,0.2,May,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,212.17477,0.0,0.015018862,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,False,False
8.0,64.7224,0.0,0.0,5.0,189.78725,0.028571429,0.05,0.0,0.0,Oct,1,2,7,20,Returning_Visitor,True,False
2.0,62.122097,0.0,0.0,67.70972,2699.152,0.011111111,0.029216992,0.0,0.0,May,3,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,1228.0289,0.0,0.027651893,0.0,0.0,May,2,6,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,483.07428,0.05,0.075600706,0.0,1.0,May,3,2,1,3,Returning_Visitor,True,False
12.723804,267.07855,4.2419477,321.8087,43.71942,3232.7808,0.010526316,0.015869917,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,True,False
4.0,109.007935,0.0,0.0,11.0,141.20876,0.00198071,0.05,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,57.411575,1466.3623,0.0,0.01905907,12.195462,0.0,Aug,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.5717616,314.47867,0.0,0.046521924,0.0,0.0,Dec,2,5,1,2,Returning_Visitor,False,False
1.0,80.94467,6.728265,225.93874,14.0,439.22708,0.0,0.006799433,0.0,0.0,Jul,1,1,1,2,New_Visitor,False,False
7.0,136.92747,0.0,0.0,15.0,330.93436,0.0,0.009592857,76.06397,0.0,Nov,2,2,1,3,New_Visitor,False,True
0.0,0.0,0.0,0.0,15.0,364.00842,0.0,0.016666668,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
0.0,0.0,0.0,41.233883,17.621397,271.79114,0.0051414184,0.010980113,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,311.3088,0.06666667,0.1,0.0,0.0,Aug,1,1,4,1,Returning_Visitor,False,False
11.24369,304.40433,0.0,0.0,21.0,1373.3553,0.0,0.014285714,11.238398,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
3.2682736,136.6911,0.0,0.0,76.17666,1613.8634,0.002069226,0.01926245,0.0,0.0,Nov,1,1,6,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,93.85044,0.086367846,0.119963236,0.0,0.0,Dec,3,2,1,11,Returning_Visitor,False,False
15.932604,441.0373,0.0,0.0,62.095905,1354.9719,0.0015761129,0.011757143,19.128685,0.0,Dec,3,2,2,3,Returning_Visitor,False,False
3.0,16.769936,0.0,0.0,22.0,198.37119,0.0,0.011882623,0.0,0.0,May,2,2,8,2,Returning_Visitor,False,False
1.0,20.069696,0.0,13.317845,41.70243,1184.5453,0.0,0.009538036,59.513195,0.0,Nov,2,2,9,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,15.0,509.84598,0.0,0.0037975647,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,50.646694,0.16813642,0.2,0.0,0.0,Aug,1,1,8,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,755.8893,0.0,0.018641494,0.0,0.0,Jul,3,2,1,6,Returning_Visitor,False,False
1.0,41.417652,2.0,49.091724,38.239292,1221.4425,0.0,0.022222223,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,54.444603,853.0999,0.009524022,0.03244854,0.0,0.0,Sep,2,4,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,117.466194,0.0732414,0.1,0.0,0.0,Nov,3,2,1,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,57.633205,3660.268,0.0054636043,0.02217766,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,154.56592,0.0,0.02183756,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,True,False
1.0,0.0,0.0,0.0,10.0,264.4575,0.0,0.034778908,0.0,0.0,Nov,1,1,8,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,31.0,2012.8931,0.0,0.023849579,19.809464,0.0,Mar,2,2,3,1,Returning_Visitor,False,True
6.0,69.54606,0.0,0.0,32.974293,425.0254,0.006520206,0.025874682,0.0,0.0,Aug,4,1,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,25.0,1371.3425,0.0,0.011764145,46.2945,0.0,Nov,2,2,4,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,16.0,4865.581,0.030354394,0.1,0.0,0.0,Dec,2,10,2,1,Returning_Visitor,False,False
3.0,43.817596,0.0,0.0,34.0,689.5867,0.0,0.0077468962,19.166042,0.0,Dec,2,2,1,2,Returning_Visitor,True,True
0.0,0.0,2.0,239.33702,89.79178,3769.5452,0.012599693,0.03151849,0.0,0.0,Nov,4,1,3,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,2.0,93.25308,0.0,0.08288408,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,229.66039,0.2,0.13333334,0.0,0.0,May,3,2,6,3,Returning_Visitor,False,False
8.0,69.67872,3.8962362,106.565544,256.27612,7185.663,0.005130465,0.017625257,0.0,0.0,Aug,2,10,1,3,Returning_Visitor,False,False
5.0,223.28899,1.0,0.0,24.0,1513.519,0.0,0.008059382,0.0,0.0,Mar,3,7,1,1,New_Visitor,True,False
8.0,297.478,0.0,0.0,12.0,169.79811,0.05104503,0.06949214,0.0,0.0,Oct,3,2,1,1,Returning_Visitor,True,False
1.0,27.70607,0.0,0.0,49.185665,5502.8438,0.00914586,0.028571429,0.0,0.0,Nov,2,5,4,1,Returning_Visitor,True,True
2.0,47.068577,0.0,0.0,14.0,944.6151,0.0,0.014285714,104.60157,0.0,Aug,2,4,7,3,Returning_Visitor,False,True
10.0,276.61768,0.0,0.0,10.0,147.606,0.0,0.009545284,0.0,0.0,Nov,3,2,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,339.44296,0.016678747,0.022222223,0.0,0.0,May,1,1,9,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,15.289051,753.50446,0.0,0.007142857,34.261127,0.0,Dec,1,8,3,2,New_Visitor,False,True
2.0,146.7498,0.0,0.0,16.248444,498.53668,0.0,0.0068059163,0.0,0.0,May,2,2,6,2,Returning_Visitor,True,False
4.0,56.16112,0.0,0.0,14.0,206.23828,0.0,0.012912664,27.565104,0.0,June,2,2,3,4,New_Visitor,False,True
0.0,0.0,0.0,0.0,29.0,994.8362,0.007872013,0.026319418,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,True,False
2.0,117.6895,0.0,0.0,9.974667,349.29178,0.0,0.012896083,0.0,0.0,Jul,2,2,7,2,New_Visitor,False,False
1.0,31.608988,0.0,0.0,33.0,4381.082,0.014491637,0.03946939,0.0,0.0,Nov,1,1,1,8,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,128.47104,0.0,0.1,0.0,0.0,Mar,1,1,3,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,36.583054,1847.5208,0.0066921758,0.009127781,0.0,0.0,Dec,2,2,4,2,New_Visitor,True,False
12.516794,158.7523,2.0,174.92192,76.983795,1908.1294,0.0,0.004699735,17.327486,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,349.7899,0.0,0.025226347,33.292076,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,208.25723,0.031844523,0.06666667,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
1.0,37.6917,1.0,206.05527,135.7017,3407.4238,0.0029686915,0.022250136,8.7551985,0.0,Jul,2,2,4,2,Returning_Visitor,False,False
3.0,179.8303,0.0,0.0,41.0,808.7796,0.0,0.007086783,45.79679,0.0,Oct,3,2,1,2,Returning_Visitor,False,True
5.0,57.25918,0.0,0.0,42.0,787.4203,0.0056579467,0.021164048,16.22508,1.0,May,3,2,7,2,Returning_Visitor,True,False
1.0,14.617165,0.0,0.0,8.0,149.96202,0.0,0.040112477,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
3.0,97.54347,0.0,0.0,9.0,796.6522,0.0,0.02407066,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,True,False
2.0,51.42399,1.0,60.057537,68.17536,6170.5493,0.015468574,0.03333333,18.166887,0.0,Nov,3,2,3,2,Returning_Visitor,True,True
10.025442,117.422424,0.0,0.0,68.51506,1157.5254,0.0,0.016359838,0.0,0.0,Oct,2,2,2,3,Returning_Visitor,True,False
4.0,105.00503,0.0,0.0,11.0,315.77563,0.02019177,0.031168418,0.0,0.0,May,1,8,3,11,New_Visitor,True,False
