Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
20.282513,14.579838,2.7784166,0.38662434,0.1531344,-131.52989,126.75803,-27.053722,20.165426,90.475945,g
24.350502,12.840117,2.7041154,0.38289815,0.35244873,-455.66608,70.991196,43.268394,6.002528,199.37436,g
71.24871,26.717617,2.353341,0.22247317,0.049486402,-116.62542,-25.442184,5.60303,74.49904,194.61859,h
32.336792,10.565495,2.7818868,0.52465147,0.15343952,37.556526,2.0669446,9.109912,80.39479,248.27019,g
40.05341,14.198697,2.5067446,0.55309296,0.086862884,10.180249,37.575603,-4.203537,0.25631797,220.23183,h
13.257674,6.186799,2.1202788,0.58393365,0.18137206,-21.574678,-141.44543,-205.8947,5.569775,149.13461,h
99.760445,20.624302,2.5221055,0.3688333,0.07080435,-291.6706,-25.243082,-14.702311,86.41134,95.17109,h
49.878616,9.736775,2.8572152,0.49300152,0.29776576,-222.8998,-80.39981,25.312565,8.806901,218.76355,h
34.978798,7.105833,2.5771892,0.55396014,0.17507577,20.410458,27.499777,24.0087,0.27473506,172.53479,g
26.778597,12.01399,2.0620654,0.4423647,0.18391484,-96.61364,63.794582,7.0866733,34.366295,261.2284,g
92.88855,11.027161,2.7666798,0.22125615,0.0096378485,47.989372,-10.475031,-7.532268,0.08868617,144.36,g
21.226574,17.490393,2.4762383,0.18138207,0.12219597,-14.866059,238.31622,12.326226,12.247891,231.9652,g
22.8052,12.000778,2.485516,0.35049364,0.17165008,6.250301,231.14676,-14.118049,18.904255,111.35396,h
25.062815,7.25556,2.2438343,0.43147537,0.3015646,-38.808372,5.7855363,6.891736,9.277826,267.33246,g
19.200459,36.73888,2.9139028,0.37954217,0.2728995,-34.299927,153.23018,-6.613532,3.8697364,136.01071,g
27.576954,55.27375,2.5796306,0.3197041,0.29778662,-17.46181,8.004242,-9.762528,35.37206,45.124645,h
28.243372,19.77103,3.4034302,0.09044461,0.13371378,29.742905,113.4708,-4.9623704,0.81160897,299.9806,h
31.312717,31.845484,2.6965256,0.24526493,0.038780548,-92.23672,71.900116,46.84907,52.465595,158.74449,h
20.367619,23.147055,2.4782107,0.13519923,0.12925382,127.44663,-33.784916,8.058408,15.108916,24.108686,h
27.010061,22.992641,2.5371594,0.3018845,0.100045346,-44.506092,-162.57025,-11.14494,33.800556,205.66064,h
13.128981,12.567152,3.1373985,0.77104145,0.40692052,19.214989,8.85812,17.035038,0.9116628,235.32417,g
19.104776,16.102598,2.1344824,0.47423568,0.34030816,-41.53849,-12.425167,-17.246504,77.92865,105.14478,h
24.967886,20.503036,2.8147657,0.20953785,0.14706609,-15.634671,3.4909077,-6.4206376,51.03831,154.08322,g
150.19322,9.883876,3.1387005,0.21909957,0.118288375,18.653648,168.2175,4.311427,0.13317606,286.5003,h
19.365845,16.829538,3.1342661,0.5246716,0.27995387,-60.802273,40.74791,-11.583453,16.155426,337.96426,g
89.24648,60.214695,2.7705843,0.13322006,0.061775357,-0.2732921,53.86747,119.34568,23.871168,156.76222,g
28.465078,26.698467,2.5416296,0.22570112,0.21770509,17.049696,218.68756,9.38091,1.6224297,60.681976,h
22.655321,27.666973,3.1015007,0.4691314,0.21916261,-23.007572,-168.33409,13.728593,6.205158,140.69435,g
38.36084,25.7783,2.3563719,0.71449065,0.38345113,-4.4737015,-133.30855,-5.833896,13.388957,145.55005,g
118.7316,12.798968,2.5059955,0.43860176,0.11355143,-56.99155,98.54236,10.215783,0.93911195,289.594,g
33.274944,11.417433,2.6619046,0.31399807,0.14823222,322.36832,7.6686063,69.71455,3.696705,131.30428,h
18.150227,9.629514,2.6355665,0.45087487,0.38916633,-14.692208,40.843117,34.739197,9.856412,67.278145,g
40.58288,40.661995,2.5678937,0.68226343,0.27068472,-14.034783,21.970568,-5.29748,33.380245,292.29575,h
31.823154,11.864971,2.345568,0.32047817,0.20497759,-5.6226788,127.63158,-62.362926,43.854115,122.4132,h
47.668922,10.077815,3.3421419,0.27811307,0.20296313,-35.228943,26.930077,10.378758,1.87926,197.56676,g
43.08203,24.817867,2.477045,0.33833414,0.23688173,-24.3294,68.4646,11.1449175,43.48934,166.73038,h
23.897736,9.4123955,2.4768782,0.395672,0.38213152,61.631256,-222.14471,18.519875,36.83147,163.89049,h
20.792284,0.0032981795,2.6881342,0.78711694,0.30335206,15.693018,238.12402,-2.8800163,2.396793,234.20786,g
21.058355,18.368475,2.3164594,0.28000394,0.32588312,41.558105,-11.394376,54.331318,14.731401,167.27109,g
59.21355,12.012688,2.582614,0.5455633,0.24096027,-24.133686,54.606483,-5.846348,89.592125,136.29398,h
18.33893,10.069928,2.9088814,0.5620929,0.28187394,-0.08077489,-147.59497,-42.463295,45.44351,158.34496,h
36.562355,20.026857,2.7685452,0.4698753,0.023304718,70.90379,-179.22977,-20.943283,39.699165,294.3454,h
23.813099,11.628424,3.2647336,0.14499386,0.24138485,170.02371,37.469917,7.660997,41.556385,30.368692,h
77.16768,12.605532,2.347461,0.48839438,0.2377561,-4.818026,-8.959775,-36.85109,40.531425,157.4765,h
23.24666,58.5961,3.234153,0.25427124,0.057395976,10.725538,-9.711837,17.377245,20.096655,132.03787,h
42.55508,17.258492,2.556401,0.22363554,0.11475876,20.17154,32.811123,-62.35846,33.502014,157.67795,h
27.004747,10.786919,2.4638743,0.24446203,0.1347213,2.9674733,238.30734,-6.45007,0.0750672,314.8959,g
32.552097,21.151926,2.737946,0.3504196,0.18853657,32.126232,-43.786526,-20.323448,9.578989,168.39774,h
36.718403,16.429403,2.9751282,0.34616804,0.120526634,28.548859,-44.03683,7.8846335,5.3661647,30.76613,g
32.975834,12.291437,2.5388224,0.11129377,0.2685582,-171.85587,33.338657,-82.694565,3.7373023,164.01553,h
60.83193,15.465488,3.160621,0.24278134,0.1017671,73.13556,44.00197,-205.8947,0.19924043,214.5979,h
29.358353,11.725347,2.5759907,0.5135024,0.24111153,-214.48521,56.8591,7.5816703,89.92514,149.23073,h
22.035883,18.076952,2.689392,0.33065373,0.2899528,-446.00296,9.781976,9.122718,1.6022675,225.78136,g
44.083225,19.28381,2.48438,0.27367762,0.12445609,20.80501,-86.06737,7.4718285,47.863403,227.28676,g
27.696121,20.564213,2.423271,0.34767818,0.4356337,18.973293,96.47801,11.072787,34.95687,185.65826,h
24.793707,10.617486,2.3250597,0.539457,0.4486279,-34.74043,11.585241,-17.421186,3.330117,297.94073,h
37.9551,16.411392,2.1592472,0.26588494,0.2730212,60.09428,-4.477756,-9.88834,0.4388914,248.6681,g
36.55547,11.039698,2.3624427,0.7526117,0.33543983,67.015236,-128.29424,-59.2841,3.2330449,89.02799,h
30.160011,28.385517,3.4589453,0.26727787,0.2968488,-3.8791847,-13.021293,-11.114179,47.783157,320.1043,h
20.770636,13.994924,2.4826202,0.3045439,0.12816197,-115.78374,166.19101,16.657612,3.8143458,308.54303,g
28.760695,79.04148,2.5815368,0.3210396,0.33539176,34.75003,28.731075,9.452087,26.03556,215.3298,g
25.991198,10.500982,2.4514623,0.59769017,0.10638958,90.334045,9.370741,9.482729,9.968412,63.42666,g
29.184603,15.396321,2.6520972,0.11873075,0.20440397,-38.28266,-19.659569,-8.202037,18.54488,138.2497,g
24.384104,18.855244,2.5092623,0.2415711,0.14114822,-58.906796,20.708878,10.061175,89.08913,170.77086,h
33.51379,10.854622,2.6953468,0.22207612,0.16399334,169.14612,-18.329498,-11.057591,16.912926,89.088615,h
57.57213,18.80424,2.3457532,0.16780949,0.16774414,78.665054,78.16093,9.724693,88.432,220.89201,h
41.880196,17.592772,2.6110408,0.5847509,0.2293934,-16.790958,13.258939,-5.274749,41.785458,189.67236,h
47.034206,12.282421,3.4936833,0.54568076,0.12459807,338.18704,23.175432,-16.299997,71.42811,107.59738,h
33.34112,31.921253,2.9542913,0.18397745,0.28998074,1.9560653,85.34889,30.522402,45.65884,208.46786,g
55.862694,28.455662,2.8872929,0.24012876,0.17335194,-5.5541353,7.6644487,-6.112748,4.807763,257.12366,g
22.648382,17.386482,2.7352312,0.49480578,0.10377845,-128.46799,-153.75217,13.603218,2.9306233,95.78742,g
49.038,17.30459,2.4930532,0.32244533,0.15845461,5.1634507,28.225464,-21.972214,82.1881,50.412495,h
19.061708,10.669051,2.4400895,0.5871177,0.28871045,-0.737741,14.887651,-205.8947,20.707783,93.28839,h
37.291668,12.2236185,2.723077,0.48897758,0.20384465,14.9425955,238.321,-6.3544946,58.69779,127.05534,g
43.96421,16.694124,2.8798513,0.2146957,0.10501371,9.866273,101.20771,-18.256218,5.8789744,155.63669,g
24.038239,15.652979,2.5256593,0.22642343,0.10817685,-231.91519,-65.43977,-9.405168,3.9114695,55.008774,h
27.711374,72.06529,3.555886,0.28253186,0.0010455959,9.692988,46.95655,-9.525699,34.45698,120.11117,g
20.620995,0.0,2.3515565,0.7347864,0.17251286,60.747143,65.123764,-7.8126016,89.9764,160.63252,h
29.736197,21.5197,2.4538872,0.28073853,0.25757802,4.692912,18.318314,13.469258,2.614461,276.1003,h
32.86936,23.75848,2.2008626,0.34716755,0.17859079,63.88679,25.188196,-205.8947,69.254105,128.83824,h
20.550606,10.294439,3.1002088,0.6437882,0.3121008,-9.927368,-163.80116,-9.003989,37.988033,302.31296,g
16.966791,12.743082,2.3495193,0.35162157,0.29463568,52.142845,21.701094,-11.699805,68.63118,50.508064,h
30.860516,89.9531,3.0927074,0.5918333,0.122351654,-215.88165,-116.80897,7.0514874,58.650307,201.76668,h
20.623777,12.768256,3.222948,0.38671246,0.110796474,575.21844,21.81892,-57.520218,7.9638186,201.18233,h
38.079243,19.36677,2.299375,0.21677329,0.15490942,-376.79095,79.80327,23.970413,10.442978,126.73894,h
24.724955,15.492891,2.6314251,0.21656796,0.18617415,45.245365,92.15995,40.95385,1.4467918,135.54962,g
30.438116,11.911542,2.626544,0.26372457,0.19730547,-2.9056914,35.165115,8.434471,9.390782,234.49556,g
36.264904,13.818901,3.5680742,0.13869697,0.1848328,-182.32217,18.312635,-13.61108,17.442583,157.46762,h
72.2153,11.141685,2.3970165,0.41248986,0.26785344,13.131387,21.679798,27.415255,55.884262,224.04532,h
62.47152,11.848474,2.0829484,0.20238648,0.122740984,-3.9991643e-05,-11.840304,8.960318,6.809716,205.72804,h
33.390125,9.774911,2.2319624,0.49992725,0.2574714,15.357354,53.01009,-7.617147,2.7036612,214.73521,h
50.165,9.717698,2.5261097,0.23325443,0.14438793,8.332612,-30.065563,-15.359611,2.8988476,242.82278,g
20.798393,26.65333,2.1323907,0.37734005,0.108749375,16.765593,21.70988,20.268726,2.5513754,195.94064,g
20.219082,23.213833,2.5617368,0.19597484,0.31087378,-5.482518,28.485497,-1.493508,21.911015,195.52403,g
30.428879,17.283493,3.0235243,0.22053719,0.091255546,-30.1768,-14.473706,-56.781452,14.003059,145.51427,h
31.13046,14.957191,2.52859,0.4459536,0.39428943,19.774569,147.26782,44.996624,85.62925,266.5387,h
25.144827,46.42292,2.5328174,0.19145058,0.10767538,90.80611,-61.552197,10.458581,1.8496966,279.87408,h
23.223629,22.800331,2.8111274,0.23330276,0.2934608,29.852444,134.9458,-38.874462,8.205075,121.428604,g
53.72661,7.1663423,3.3452609,0.21602726,0.18123768,571.0778,21.08381,2.1505387,0.64033943,148.09271,g
29.551563,11.723039,3.023601,0.23338646,0.24027935,11.977622,22.518688,-10.938354,13.9171295,177.41925,h
33.018745,2.0333169,2.666015,0.13858318,0.12419128,21.214222,9.923227,7.2147846,9.611464,192.04382,g
28.20971,11.213765,2.0725923,0.16026127,0.29654944,-48.697002,33.273125,-9.6250305,1.4064869,290.16403,g
34.718784,14.086478,3.2660263,0.25955707,0.23367405,9.59328,142.12688,11.711621,11.804107,225.36073,h
48.52015,27.75332,2.1087365,0.34886628,0.1598074,-0.877697,-31.084898,26.455605,87.281715,43.24412,h
76.70232,53.729946,2.3107054,0.56293374,0.25283906,-35.73054,139.81238,-9.838689,19.628357,206.61806,h
40.0345,21.710775,2.555223,0.15945703,0.12471549,-58.404907,-169.79703,41.88408,46.641346,192.9157,g
38.90199,16.933905,2.6972418,0.40182066,0.17047581,76.7565,27.205597,-15.611409,4.1400175,208.14597,g
24.605589,15.010828,2.4265647,0.08796991,0.23830482,-20.082619,29.330364,-205.51312,17.901445,156.01498,h
38.902306,9.133769,2.8686209,0.3312344,0.24870695,-47.95753,34.54268,-2.747525,1.3088397,15.522264,g
33.12705,42.981125,3.6588647,0.19672911,0.0756261,-6.484421,33.861237,3.6938825,4.842946,340.6312,g
19.783815,0.0,2.6198103,0.30514997,0.1203417,-110.317406,61.361816,-35.16552,56.51373,163.20387,g
99.296936,24.405243,3.5550346,0.39780074,0.20449603,-33.404583,-57.53537,-6.8240585,4.5228596,145.37253,g
23.15654,17.687983,2.204872,0.42482996,0.38010767,-4.41084,2.8135796,-10.719079,7.456322,219.37506,h
19.728786,21.847124,2.787039,0.35756573,0.23894769,-27.149845,157.35442,11.059851,47.014107,148.53627,h
21.71756,9.983392,2.7482934,0.39891323,0.29987535,27.314972,-10.144511,10.075658,7.5052276,126.57603,g
92.19247,11.202395,2.4442837,0.27435052,0.102753684,11.2513275,-148.28757,-89.9574,3.6514313,186.25726,g
56.801483,16.07772,3.0839565,0.26599967,0.15341507,-256.6987,24.297363,-9.810289,5.4953136,185.8312,h
90.242195,12.807897,3.0333111,0.11054952,0.11674153,58.578262,67.694695,10.466546,2.7303329,132.92427,h
80.41733,10.969964,3.1183467,0.37895977,0.21313964,-23.163279,-4.214958,-7.584626,65.67776,98.987144,h
51.205284,14.041154,3.3488266,0.4065503,0.04972134,1.0701389,14.896509,-18.907917,54.763046,187.7919,h
32.27843,10.619134,2.579774,0.33181417,0.20277205,-122.92294,31.711472,10.960415,26.678747,225.11119,h
35.102627,9.024435,2.4831395,0.16791865,0.19449468,45.18536,9.873791,-11.764129,0.6242768,148.50238,g
45.291565,22.956436,3.3991182,0.07784052,0.10886032,22.049358,47.954594,10.620955,0.2209971,163.89566,g
36.727257,17.154217,2.370157,0.2899538,0.17070551,-22.544346,13.5561495,10.64891,19.541374,276.0951,h
56.217384,20.800528,3.156248,0.24277194,0.10635504,-23.42448,67.042915,118.710625,89.39994,129.96754,h
39.568237,15.969997,3.188949,0.5933035,0.23414852,35.524757,148.64783,57.50831,8.017485,197.5462,h
22.325895,15.196532,2.2771094,0.15141465,0.35585096,-44.240532,230.057,52.736786,3.3819644,218.8617,h
100.99824,12.965513,2.197436,0.45418683,0.09861926,-177.70389,10.943574,6.8379,5.907224,132.98402,h
22.302567,17.881176,2.5542953,0.42004314,0.25443485,-19.998295,2.9218383,-15.975948,55.601635,152.47859,h
27.441372,20.009476,2.6715193,0.23189105,0.18199973,43.285606,-15.61543,-14.037759,3.477607,40.793133,g
33.001995,23.65598,2.8281863,0.135741,0.26447433,-6.5235453,48.07838,-0.99453163,84.72848,280.90002,h
62.063828,21.342712,2.5666986,0.26964867,0.15839282,-2.6876864,-39.1327,7.6321883,5.5765047,98.66814,g
25.266668,22.300493,2.358666,0.38810164,0.25565636,-11.641605,-13.995213,-7.1049314,15.807268,131.77309,g
35.361893,11.95014,2.3754392,0.36428124,0.23248026,20.490389,10.097417,3.5473354,7.2226577,164.22362,h
47.854465,21.213705,2.8578231,0.20752603,0.107956134,11.369536,108.49104,11.158854,83.64005,51.863247,h
25.991182,10.4412365,2.3156085,0.25694317,0.34515983,7.2680473,28.703037,-22.948622,11.030623,130.3504,g
55.900024,27.079847,2.403833,0.20954727,0.092940025,573.62317,-14.7658615,-16.401747,24.314993,146.48233,h
24.315256,16.048996,2.6506114,0.5517968,0.29417053,80.940704,53.518898,13.1635685,0.26436174,138.19446,h
39.864246,11.031223,3.206989,0.3855687,0.28699902,115.85855,236.48071,5.5670414,1.7557702,201.78166,g
50.418842,27.11016,2.8487575,0.2275875,0.12564567,44.160225,-26.275473,-15.3926735,81.700645,129.02222,h
18.37023,11.998117,2.196758,0.71133596,0.4094328,-35.40146,-118.2326,-13.287915,61.20462,360.77438,h
52.549316,10.685047,2.605894,0.3383204,0.12287493,-119.57533,-94.711845,-17.376255,12.486356,153.47714,g
25.570757,29.295359,2.3403184,0.4995462,0.1719047,17.88327,25.239532,27.967205,87.738266,50.662464,h
36.203915,12.062901,2.4773118,0.27875644,0.26049325,-52.47245,-8.904863,-10.183097,87.32667,246.21405,h
35.899525,12.746044,2.5875397,0.3747078,0.05143738,22.686676,87.80864,3.508558,25.438318,167.53249,h
80.46615,19.922451,3.527563,0.10368899,0.09853761,22.87782,27.37044,5.438885,21.521505,152.99127,h
48.934593,11.915269,2.4579172,0.30501205,0.3744088,-26.705833,-38.842052,10.00885,29.625874,280.74384,h
84.38948,9.118503,2.6002834,0.23186754,0.2891793,-176.84386,22.292412,-14.290973,3.2181134,201.44698,h
26.334337,13.601954,3.4619157,0.5187961,0.09226805,-34.44955,-155.84721,-2.259533e-05,7.466669,243.44798,h
91.58075,30.791847,2.1557713,0.7766226,0.34067285,29.715366,110.4492,7.9292088,11.93059,237.29869,h
30.655285,7.551703,2.4122746,0.3042884,0.21703625,-278.68768,52.76157,-12.95936,0.5177212,214.1889,h
17.867817,18.436016,3.0086534,0.4131134,0.22704645,10.371204,-14.970061,4.7687106,34.298203,139.0957,g
114.56831,16.579136,2.9640057,0.20470823,0.022247097,37.78109,81.17303,-10.426975,10.524417,213.12494,h
29.727106,18.545893,3.2365127,0.41375414,0.17511901,-75.28985,64.90157,-10.437888,89.51268,7.690934,h
59.25881,27.001959,3.0325787,0.22857691,0.09450548,-2.7249327,-14.7927685,9.330522,9.861829,135.32477,h
40.324265,10.910175,2.7451746,0.15199868,0.15823914,0.43311638,-33.09522,-17.65921,5.375536,235.7702,g
50.16852,20.093006,3.1696002,0.2639254,0.10155189,-8.616141,-7.110751,38.601,1.9337457,172.41776,h
36.941463,16.419361,3.022127,0.37628758,0.10413301,-146.45277,66.111115,-22.20083,0.5645345,274.90182,h
21.514198,6.8375173,2.265068,0.7122883,0.3211679,77.61818,52.64345,4.6009326,32.657974,135.25638,g
29.557032,15.498508,2.1573741,0.19444178,0.37677252,-6.079408,19.320826,17.81887,23.501268,149.51909,g
24.845076,11.555063,2.8406055,0.3722698,0.17440856,-1.0274802,143.03914,8.809601,36.166836,29.320011,h
68.91044,21.6499,3.0890255,0.70467347,0.29846263,-11.011856,13.263184,-7.9300117,3.7198527,397.31473,h
39.7497,7.2050533,2.43817,0.20253955,0.1706141,11.037759,15.088111,-205.78055,19.15456,266.48154,h
13.146147,4.674063e-05,2.5956616,0.7827249,0.3469272,-11.43716,15.361065,8.815996,6.3593307,177.32764,g
26.473774,12.342093,2.2459905,0.41947955,0.07867602,-101.44338,43.3609,-9.388023,78.6779,143.59126,h
41.040775,27.850498,2.930676,0.42593163,0.11775418,1.2540087,96.67371,-5.6893144,2.304193,293.83972,g
37.75289,25.523293,2.2289767,0.5055439,0.3631289,-79.157074,41.019207,-10.300133,77.8487,205.90524,h
21.474041,6.623346,2.5660515,0.4894605,0.2900231,21.754799,28.677973,2.5261524,0.34372017,330.4761,h
27.240389,17.870518,2.8830657,0.20288154,0.25910667,-97.67345,18.045486,-200.78758,0.8683734,199.93465,h
37.45113,15.232485,2.5098531,0.31909645,0.29071775,-23.62571,56.622242,19.203333,9.757358,97.73333,h
20.78009,10.160331,2.6437871,0.48546442,0.2446915,36.99632,30.886868,11.702711,7.6042094,234.58339,g
24.004986,8.870445,2.494332,0.31804782,0.29993424,-6.0351357,-17.207586,5.924351,9.999056,72.28052,h
19.099176,16.123108,2.2157736,0.28466362,0.41194934,-5.8366528,20.35528,-7.6737742,15.494428,128.6121,h
24.627813,15.64448,3.1715732,0.17926705,0.15820983,-107.01649,18.591969,2.7372339,0.39167792,80.645,g
14.229455,11.47556,2.5719817,0.73941284,0.3871503,-39.033684,-57.537766,5.598353,26.446442,134.16388,g
20.949518,20.102016,2.574846,0.44411728,0.39466867,-18.610594,-15.194208,-205.69516,84.48673,177.24434,h
35.153465,6.9581876,2.8971179,0.7340468,0.26198015,42.054195,80.496796,7.810182,49.769684,225.07582,h
76.71143,10.474642,2.6438515,0.53165114,0.14323561,-1.0926294,50.250244,7.1405244,5.3827224,38.804653,h
33.24571,12.851289,3.2789993,0.34260282,0.13794024,-10.74063,-19.119171,36.8377,6.1419854,141.37126,h
66.31786,23.747263,3.1248984,0.21865812,0.1425015,-21.88382,-26.28333,6.9508266,3.419034,134.22182,g
46.845562,16.291054,2.8086543,0.24034953,0.14910686,-91.30659,73.54504,9.009048,68.84947,198.19086,g
46.21703,7.67745,3.2227137,0.22878277,0.13556804,103.85746,60.851402,5.538633,37.785534,131.3366,h
27.634045,19.947262,2.421856,0.51784915,0.08130077,6.3674703,74.276405,-18.72449,77.61208,144.54608,g
19.891315,15.269531,2.0365748,0.23736034,0.34486684,-109.912025,88.788025,1.3412275,40.046207,135.2449,h
19.737019,22.723278,2.1421864,0.21790883,0.14024967,8.275278,-29.683687,-198.21535,16.711267,154.33856,g
47.26596,22.27476,2.5319414,0.66833055,0.22807062,-14.389378,31.419552,-9.2284616e-05,10.047949,291.78058,h
12.837299,22.751602,2.3458323,0.3822106,0.24901432,-209.55432,-55.469463,-6.749784,63.948906,219.51015,g
72.71411,19.543612,2.8099868,0.29131523,0.08527639,7.089775,61.90604,-7.876217,4.9851885,339.95374,h
98.149605,20.667788,2.713117,0.49510765,0.41532898,1.6392475,169.14474,15.76126,32.09956,55.66852,h
23.940151,15.04626,2.5015543,0.17325442,0.12586804,-47.678886,32.14064,-11.302315,6.488681,148.59984,h
23.487793,7.0342627,2.3451576,0.75728923,0.45433977,-3.3402333,-31.932724,-46.660908,2.9843664,95.88758,g
31.521395,7.6224365,3.6289387,0.21467909,0.23392335,-73.90474,19.82505,-10.126189,1.585611,315.03635,h
76.82984,14.42656,2.6330316,0.74638516,0.2230741,-16.173035,15.058099,81.055214,13.208936,271.36203,h
20.15595,8.975436,2.6198025,0.27296144,0.30703187,59.901028,-15.072159,15.948259,0.24605773,145.3449,g
47.464024,10.062674,2.3191688,0.16827662,0.2507336,-36.352264,-98.55071,3.922633,85.847275,177.60585,h
34.149952,10.671828,2.5411355,0.55086446,0.15617642,-178.55376,-83.3318,-17.596891,62.40611,179.02777,h
64.59934,33.9787,2.7849793,0.12465574,0.007468551,-14.413714,-45.37369,-14.630459,7.527621,195.55673,h
49.139336,11.896316,2.9833486,0.32220748,0.10121165,32.952007,-65.16952,-18.788403,8.570677,262.63046,g
28.127386,25.366346,2.6813617,0.30619457,0.26915267,27.161242,19.402573,16.66453,8.721552,135.86879,h
46.400406,18.375074,2.733954,0.13138042,0.10925388,42.656445,-15.970504,-95.683,35.876133,120.58597,h
22.656685,12.213642,2.823015,0.7717049,0.207407,5.065777,18.976652,-53.149597,0.6028633,223.11395,g
86.38704,11.203679,2.9977043,0.27240956,0.24315289,1.6780342,-30.913393,-48.34011,11.643692,29.110518,h
43.535255,25.558798,2.7352772,0.74586385,0.28972834,-136.83379,-130.62378,49.143448,34.838837,225.18277,h
29.055037,18.140154,3.1210563,0.19891772,0.1249725,-13.694229,79.75902,-11.918937,89.62953,155.31953,g
31.481852,15.690847,2.6291213,0.7863072,0.11411654,-35.487175,102.42638,-77.39157,2.9882796,225.78069,h
23.027702,7.6612077,2.4334245,0.342783,0.3886713,73.62602,63.05921,5.5359507,7.471175,62.031017,g
87.69113,6.6070547,2.5709264,0.32375842,0.27968174,89.92501,67.788536,14.331167,20.237032,221.09404,h
23.705427,17.276968,2.474837,0.3267773,0.20011753,-34.83278,87.13311,15.215395,89.79462,137.59166,h
29.85525,11.706897,3.23455,0.19750753,0.09095127,358.81818,74.326416,19.273273,53.827656,192.19574,g
14.3192425,7.390607,2.06776,0.4010826,0.24073246,-262.95984,16.694986,45.61988,12.283075,252.91043,g
27.01689,9.9291315,2.4568343,0.21076548,0.2082219,-2.3544838,81.95889,17.759968,8.696447,88.78635,h
51.54082,11.857574,2.6743963,0.09008942,0.31303474,-100.13028,-10.0937195,-11.765329,17.322536,163.52371,h
83.2712,20.407288,2.3052971,0.24688189,0.09287264,-4.3820434,26.81323,3.918953,0.3813221,151.60263,g
31.1515,9.758094,2.5508745,0.36743313,0.25934038,30.232203,78.8686,-8.479946,62.105476,171.68304,h
32.580845,7.461752,2.1590204,0.3375239,0.06967258,-32.362312,-240.70255,18.532852,44.855278,111.308464,h
18.70975,11.415941,2.0542655,0.8067498,0.37940022,-13.112176,20.140318,21.202803,3.9944181,204.32387,g
26.098896,14.862157,2.5141556,0.29444733,0.3321138,12.008297,34.972515,6.406465,19.369778,195.8052,h
24.17582,14.507044,2.6410966,0.47157267,0.3244407,-91.041405,-175.63167,9.183494,71.078735,241.04178,g
27.222204,5.430383,2.4268615,0.439472,0.2457188,32.35531,89.514465,58.717922,0.26714858,180.02638,g
32.5913,26.373709,2.2884953,0.561676,0.24975866,17.345737,22.946285,-11.17215,48.628777,189.47472,h
80.46895,14.259427,2.8972094,0.33639243,0.12129285,0.016738815,97.56239,7.558291,0.5683166,183.81447,g
27.192894,51.150402,3.0809739,0.60993266,0.11630941,-184.44055,16.27113,19.247242,9.408786,28.042068,g
30.927738,38.38784,2.48235,0.48682952,0.10507664,-16.822813,86.690315,48.48536,54.699707,229.43571,g
21.46254,16.67947,2.5155878,0.40991515,0.21643381,65.35079,-140.08188,-35.826485,23.110046,182.16522,h
52.565372,9.011881,2.5322502,0.19880733,0.4635111,-30.02004,40.647346,4.407127,21.663393,94.50831,h
30.062445,27.86719,2.2117496,0.6341825,0.14265321,-39.492096,39.898098,49.140213,67.63746,197.9141,h
25.304113,17.708302,2.5212245,0.3629094,0.31563437,2.864421,61.92573,-13.109409,0.10430617,188.49548,g
35.418083,11.343645,2.7657542,0.2177124,0.30508292,-8.496162,49.415424,9.891062,5.41265,169.20517,h
77.884125,7.406952,2.695867,0.32408074,0.28687012,-0.4937753,-19.113556,-4.379702,5.1995497,220.20921,g
12.9387865,11.164441,2.7873738,0.5318638,0.40290684,-95.14536,-157.40096,-2.1802225,13.014921,113.9198,h
32.932365,15.010311,2.5033307,0.42240193,0.09616186,4.837293,-9.514929,-10.902573,12.511267,9.269425,g
28.019096,29.937155,3.0793095,0.35853437,0.13274817,-456.41415,-8.852074,-16.681248,2.8272204,161.09464,h
27.78149,19.170597,2.714591,0.17760451,0.16838771,-21.364199,36.157303,15.034651,19.315712,162.05762,h
95.96509,7.2425923,2.6020584,0.2134649,0.21490219,-261.65872,32.7422,-9.735246,4.895726,225.76326,h
74.79354,14.61753,2.3165352,0.31501314,0.11856916,-89.09375,16.774448,30.868067,17.93992,272.75854,g
35.56352,10.376573,2.4697993,0.5864622,0.3413513,6.5611434,-16.340868,15.659358,39.975838,233.53198,g
23.518862,14.666925,2.2085516,0.58539736,0.23280579,-118.90432,-34.129467,-57.31082,6.589349,124.32927,g
23.898478,11.833295,3.053345,0.4295489,0.17762457,-8.376704,-58.45621,20.80613,9.6399765,164.16188,g
39.610947,17.527468,2.5256817,0.40551388,0.118582375,47.885952,237.63814,-3.9738941,17.612526,115.006096,g
87.33644,20.175837,2.409706,0.27326676,0.10452254,2.9292004,-11.5257635,-35.73736,0.29990563,206.27098,g
60.71914,11.145625,3.2058742,0.09613476,0.15064873,-85.79177,20.39504,-25.348509,58.416233,180.28,h
63.641037,9.472781,2.6104434,0.49170867,0.09725001,-0.5247283,195.61562,-9.015335,12.769474,219.08963,h
48.74081,11.609687,2.7447636,0.6720649,0.14085044,4.4332924,62.904778,-31.600708,61.14371,228.83257,h
22.737385,14.52655,3.5215414,0.12215995,0.10620701,-53.4181,-32.375946,-5.02206,7.4067197,146.02388,h
31.281261,10.632501,2.7308674,0.24604191,0.32852927,10.690672,21.501865,-123.941025,45.893055,179.99452,h
